ORF	Gene
SPCC24B10.20	SPCC24B10.20
SPCC285.04	SPCC285.04
SPCC285.05	SPCC285.05
SPCC285.10c	SPCC285.10c
SPCC297.05	SPCC297.05
SPCC297.06c	SPCC297.06c
SPCC2H8.05c	SPCC2H8.05c
SPCC306.02c	SPCC306.02c
SPCC306.07c	SPCC306.07c
SPCC306.08c	SPCC306.08c
SPCC306.11	SPCC306.11
SPCC31H12.03c	SPCC31H12.03c
SPCC320.03	SPCC320.03
SPCC320.04c	SPCC320.04c
SPCC320.06	SPCC320.06
SPCC320.08	SPCC320.08
SPCC320.14	SPCC320.14
SPCC330.03c	SPCC330.03c
SPCC330.06c	SPCC330.06c
SPCC330.07c	SPCC330.07c
SPCC338.06c	SPCC338.06c
SPCC338.14	SPCC338.14
SPCC338.18	SPCC338.18
SPCC364.04c	SPCC364.04c
SPCC364.07	SPCC364.07
SPCC417.09c	SPCC417.09c
SPCC417.11c	SPCC417.11c
SPCC417.12	SPCC417.12
SPCC4B3.02c	SPCC4B3.02c
SPCC4B3.03c	SPCC4B3.03c
SPCC4B3.06c	SPCC4B3.06c
SPCC4B3.11c	SPCC4B3.11c
SPCC4B3.13	SPCC4B3.13
SPCC4F11.03c	SPCC4F11.03c
SPCC4G3.17	SPCC4G3.17
SPCC548.05c	SPCC548.05c
SPCC550.01c	SPCC550.01c
SPCC550.03c	SPCC550.03c
SPCC550.07	SPCC550.07
SPCC550.08	SPCC550.08
SPCC550.09	SPCC550.09
SPCC550.11	SPCC550.11
SPCC550.15c	SPCC550.15c
SPCC553.01c	SPCC553.01c
SPCC553.08c	SPCC553.08c
SPCC553.12c	SPCC553.12c
SPCC569.02c	SPCC569.02c
SPCC569.03	SPCC569.03
SPCC569.04	SPCC569.04
SPCC569.05c	SPCC569.05c
SPCC569.06	SPCC569.06
SPCC569.07	SPCC569.07
SPCC576.01c	SPCC576.01c
SPCC576.02	SPCC576.02
SPCC576.17c	SPCC576.17c
SPCC584.01c	SPCC584.01c
SPCC584.03c	SPCC584.03c
SPCC584.11c	SPCC584.11c
SPCC584.13	SPCC584.13
SPCC584.15c	SPCC584.15c
SPCC584.16c	SPCC584.16c
SPCC594.01	SPCC594.01
SPCC594.02c	SPCC594.02c
SPCC594.04c	SPCC594.04c
SPCC594.06c	SPCC594.06c
SPCC5E4.05c	SPCC5E4.05c
SPCC5E4.10c	SPCC5E4.10c
SPCC61.03	SPCC61.03
SPCC61.05	SPCC61.05
SPCC613.01	SPCC613.01
SPCC613.02	SPCC613.02
SPCC613.03	SPCC613.03
SPCC613.07	SPCC613.07
SPCC613.08	SPCC613.08
SPCC622.01c	SPCC622.01c
SPCC622.11	SPCC622.11
SPCC622.14	SPCC622.14
SPCC622.15c	SPCC622.15c
SPCC63.03	SPCC63.03
SPCC63.06	SPCC63.06
SPCC63.13	SPCC63.13
SPCC63.14	SPCC63.14
SPCC645.12c	SPCC645.12c
SPCC645.13	SPCC645.13
SPCC663.06c	SPCC663.06c
SPCC663.08c	SPCC663.08c
SPCC663.09c	SPCC663.09c
SPCC663.10	SPCC663.10
SPCC663.14c	SPCC663.14c
SPCC663.15c	SPCC663.15c
SPCC70.02c	SPCC70.02c
SPCC70.03c	SPCC70.03c
SPCC70.04c	SPCC70.04c
SPCC70.06	SPCC70.06
SPCC70.08c	SPCC70.08c
SPCC70.10	SPCC70.10
SPCC736.02	SPCC736.02
SPCC736.06	SPCC736.06
SPCC736.07c	SPCC736.07c
SPCC736.09c	SPCC736.09c
SPCC736.13	SPCC736.13
SPCC737.04	SPCC737.04
SPCC737.05	SPCC737.05
SPCC737.06c	SPCC737.06c
SPCC737.07c	SPCC737.07c
SPCC74.02c	SPCC74.02c
SPCC74.04	SPCC74.04
SPCC757.02c	SPCC757.02c
SPCC757.03c	SPCC757.03c
SPCC757.04	SPCC757.04
SPCC757.05c	SPCC757.05c
SPCC757.11c	SPCC757.11c
SPCC757.12	SPCC757.12
SPCC777.02	SPCC777.02
SPCC777.03c	SPCC777.03c
SPCC777.04	SPCC777.04
SPCC777.06c	SPCC777.06c
SPCC777.12c	SPCC777.12c
SPCC777.15	SPCC777.15
SPCC777.17c	SPCC777.17c
SPCC790.03	SPCC790.03
SPCC794.01c	SPCC794.01c
SPCC794.03	SPCC794.03
SPCC794.10	SPCC794.10
SPCC794.11c	SPCC794.11c
SPCC794.15	SPCC794.15
SPCC825.01	SPCC825.01
SPCC825.05c	SPCC825.05c
SPCC830.06	SPCC830.06
SPCC830.10	SPCC830.10
SPCC965.06	SPCC965.06
SPCC965.09	SPCC965.09
SPCC965.10	SPCC965.10
SPCC965.11c	SPCC965.11c
SPCC965.12	SPCC965.12
SPCC965.13	SPCC965.13
SPCC965.14c	SPCC965.14c
SPCC970.02	SPCC970.02
SPCP1E11.10	SPCP1E11.10
SPCP20C8.01c	SPCP20C8.01c
SPCP20C8.02c	SPCP20C8.02c
SPCP31B10.02	SPCP31B10.02
SPCP31B10.04	SPCP31B10.04
SPCPB16A4.02c	SPCPB16A4.02c
SPCPB16A4.05c	SPCPB16A4.05c
SPCPB16A4.06c	SPCPB16A4.06c
SPCPB1C11.02	SPCPB1C11.02
SPCPB1C11.03	SPCPB1C11.03
SPCPJ732.02c	SPCPJ732.02c
SPAC29B12.03	spd1
YKL184W	SPE1
SPAC144.04c	spe1
YOL052C	SPE2
SPBP4H10.05c	spe2
YPR069C	SPE3
YLR146C	SPE4
YEL031W	SPF1
SPCC594.05c	spf1
SPBC1734.05c	spf31
SPBC1289.11	spf38
YGR236C	SPG1
YDR504C	SPG3
YMR107W	SPG4
YMR191W	SPG5
YLR313C	SPH1
YER150W	SPI1
SPAC31G5.09c	spk1
YHR136C	SPL2
YPR133C	SPN1
SPAC4F10.11	spn1
SPAC821.06	spn2
SPBC16A3.01	spn3
SPAC9G1.11c	spn4
SPAC24C9.15c	spn5
SPCC188.12	spn6
SPBC19F8.01c	spn7
YNL012W	SPO1
YHL022C	SPO11
YHR152W	SPO12
SPAC3F10.15c	spo12
YHR014W	SPO13
YKR031C	SPO14
SPAC1F3.06c	spo15
YHR153C	SPO16
YPL130W	SPO19
YMR017W	SPO20
SPAC3H8.10	spo20
YOL091W	SPO21
YIL073C	SPO22
YBR250W	SPO23
SPAC607.10	spo3
SPBC21C3.18	spo4
SPBC29A10.02	spo5
SPBC1778.04	spo6
YAL009W	SPO7
SPAC6G9.04	spo7
YDR104C	SPO71
YER046W	SPO73
YGL170C	SPO74
YLL005C	SPO75
YLR341W	SPO77
SPBC36.06c	spo9
YPL138C	SPP1
YOR148C	SPP2
SPCC285.17	spp27
YBR152W	SPP381
YLR424W	SPP382
YDR464W	SPP41
YOR190W	SPR1
YDR218C	SPR28
YGR059W	SPR3
YER115C	SPR6
YDR523C	SPS1
YHR139C	SPS100
YNL204C	SPS18
YNL202W	SPS19
YDR522C	SPS2
YCL048W	SPS22
YOR313C	SPS4
YJL127C	SPT10
YPL175W	SPT14
YER148W	SPT15
YGL207W	SPT16
YER161C	SPT2
SPCC1393.02c	spt2
YOL148C	SPT20
SPAC4D7.10c	spt20
YMR179W	SPT21
YKL020C	SPT23
YDR392W	SPT3
SPCC61.02	spt3
YGR063C	SPT4
SPBC21C3.16c	spt4
YML010W	SPT5
YGR116W	SPT6
SPAC1F7.01c	spt6
YBR081C	SPT7
SPBC25H2.11c	spt7
YLR055C	SPT8
SPBC14C8.17c	spt8
YNL224C	SQS1
YIR012W	SQT1
SPAC23H4.17c	srb10
SPBC12D12.06	srb11
YHR041C	SRB2
YER022W	SRB4
YGR104C	SRB5
YBR253W	SRB6
YDR308C	SRB7
YCR081W	SRB8
YML034W	SRC1
YCR018C	SRD1
SPBC19C2.09	sre1
SPBC354.05c	sre2
SPCC1322.08	srk1
YOR247W	SRL1
YLR082C	SRL2
YKR091W	SRL3
YPL033C	SRL4
YGL097W	SRM1
YLR119W	SRN2
SPBC1347.11	sro1
YPR032W	SRO7
YBL106C	SRO77
YCL037C	SRO9
YNL189W	SRP1
SPBC11C11.08	srp1
YDR292C	SRP101
YKL154W	SRP102
YDL092W	SRP14
YKL122C	SRP21
YKR092C	SRP40
YPR088C	SRP54
YPL243W	SRP68
YPL210C	SRP72
SPAC4H3.05	srs2
YMR101C	SRT1
YNL138W	SRV2
YKL086W	SRX1
SPBC106.02c	srx1
YKL218C	SRY1
YAL005C	SSA1
SPAC13G7.02c	ssa1
YLL024C	SSA2
YBL075C	SSA3
YER103W	SSA4
YDL229W	SSB1
YNL209W	SSB2
SPCC23B6.05c	ssb3
YJR045C	SSC1
YDR293C	SSD1
YPL106C	SSE1
YBR169C	SSE2
YHR066W	SSF1
YDR312W	SSF2
YBR283C	SSH1
YKL124W	SSH4
YLR006C	SSK1
YNR031C	SSK2
YCR073C	SSK22
YLR005W	SSL1
YIL143C	SSL2
YIL030C	SSM4
SPAC27D7.13c	ssm4
YDR443C	SSN2
YPL042C	SSN3
SPBC23E6.09	ssn6
YNL025C	SSN8
YPL232W	SSO1
YMR183C	SSO2
YHR184W	SSP1
SPCC297.03	ssp1
YLR250W	SSP120
YOR242C	SSP2
SPCC74.03c	ssp2
YLR369W	SSQ1
SPAC23G3.10c	ssr3
SPBP23A10.05	ssr4
YDR086C	SSS1
YLR452C	SST2
SPAC19B12.10	sst2
SPAC19A8.05c	sst4
SPAC11H11.01	sst6
YPL092W	SSU1
YNL222W	SSU72
SPAC3G9.04	ssu72
YDR160W	SSY1
YJL156C	SSY5
YHR064C	SSZ1
YNL309W	STB1
YMR053C	STB2
YDR169C	STB3
YMR019W	STB4
YHR178W	STB5
YKL072W	STB6
SPBP8B7.28c	stc1
YOR047C	STD1
YLR362W	STE11
YHR084W	STE12
YOR219C	STE13
SPBC776.09	ste13
YDR410C	STE14
YJR086W	STE18
YFL026W	STE2
YHL007C	STE20
SPBC12C2.02c	ste20
YLR389C	STE23
YJR117W	STE24
YKL178C	STE3
YOR212W	STE4
SPAC1565.04c	ste4
YDR103W	STE5
YCL032W	STE50
YKL209C	STE6
SPCC1442.01	ste6
YDL159W	STE7
SPAC23E2.03c	ste7
YDL130W-A	STF1
YGR008C	STF2
SPAC4F8.10c	stg1
YIL126W	STH1
YOR027W	STI1
YDR536W	STL1
YLR150W	STM1
SPAC17C9.10	stm1
YDR082W	STN1
YMR125W	STO1
YDR463W	STP1
SPAC1071.12c	stp1
YHR006W	STP2
YCL008C	STP22
YLR375W	STP3
YDL048C	STP4
SPBC4F6.09	str1
YJR130C	STR2
YGL184C	STR3
SPAC1F8.03c	str3
YIR011C	STS1
SPAC20G4.07c	sts1
SPCC16C4.09	sts5
YGL022W	STT3
YLR305C	STT4
SPBC577.06c	stt4
YBL034C	STU1
YLR045C	STU2
YMR054W	STV1
SPAC24B11.06c	sty1
SPBC27.08c	sua1
YGL169W	SUA5
YPR086W	SUA7
YMR039C	SUB1
SPAC16A10.02	sub1
YDL084W	SUB2
YIL162W	SUC2
YPR151C	SUE1
YNL244C	SUI1
YJR007W	SUI2
YPL237W	SUI3
YBR294W	SUL1
YLR092W	SUL2
YDR310C	SUM1
YNL066W	SUN4
YDR172W	SUP35
YBR143C	SUP45
YPL057C	SUR1
YDR297W	SUR2
SPBC887.15c	sur2
YLR372W	SUR4
YML052W	SUR7
YBR111W-A	SUS1
YGL162W	SUT1
SPAC2F3.08	sut1
YPR009W	SUT2
YPL029W	SUV3
YDR346C	SVF1
YPL032C	SVL3
YHR181W	SVP26
YPL163C	SVS1
YDR320C	SWA2
SPBP35G2.13c	swc2
YAL011W	SWC3
SPAC4H3.02c	swc3
YGR002C	SWC4
YBR231C	SWC5
SPCC576.13	swc5
YLR385C	SWC7
YAR003W	SWD1
SPAC23H3.05c	swd1
YKL018W	SWD2
SPBC18H10.06c	swd2
YBR175W	SWD3
SPBC354.03	swd3
YJL187C	SWE1
YDR126W	SWF1
YAR042W	SWH1
YPL016W	SWI1
SPBC216.06c	swi1
SPAC1142.03c	swi2
YJL176C	SWI3
SPBC30D10.04	swi3
YER111C	SWI4
YDR146C	SWI5
YLR182W	SWI6
SPAC664.01c	swi6
YDR260C	SWM1
YMR149W	SWP1
YFL049W	SWP82
YDR334W	SWR1
SPAC11E3.01c	swr1
YDR334W*	SWR1
SPBC11B10.06	sws1
YNL081C	SWS2
YOR166C	SWT1
YNL187W	SWT21
SPAC1296.03c	sxa2
YDR395W	SXM1
YOR179C	SYC1
YDR416W	SYF1
YGR129W	SYF2
YIL047C	SYG1
YPL105C	SYH1
SPBC2G2.02	syj1
SPBC577.13	syj2
YLR251W	SYM1
SPAPYUK71.03c	syn1
YAL014C	SYN8
YCR030C	SYP1
SPBC4C3.06	syp1
YJL004C	SYS1
YPR095C	SYT1
YGL243W	TAD1
YJL035C	TAD2
YLR316C	TAD3
SPAC16E8.14c	tae1
YBR261C	TAE1
YGR274C	TAF1
SPAC7D4.04	taf1
YDR167W	TAF10
YML015C	TAF11
YDR145W	TAF12
YML098W	TAF13
YPL129W	TAF14
YCR042C	TAF2
YPL011C	TAF3
YMR005W	TAF4
YBR198C	TAF5
YGL112C	TAF6
YMR227C	TAF7
YML114C	TAF8
YMR236W	TAF9
YCR060W	TAH1
YJR046W	TAH11
YPR048W	TAH18
SPAC1296.06	tah18
YLR354C	TAL1
SPCC1020.06c	tal1
YGR046W	TAM41
YGL232W	TAN1
YIL129C	TAO3
YMR028W	TAP42
YLR154W-C	TAR1
SPBC83.03c	tas3
YBR069C	TAT1
YOL020W	TAT2
YJL083W	TAX4
YPR140W	TAZ1
SPAC16A10.07c	taz1
YPL128C	TBF1
YBR150C	TBS1
YEL048C	TCA17
YOR086C	TCB1
YNL087W	TCB2
YML072C	TCB3
SPBC660.11	tcg1
YBR044C	TCM62
SPAC17G6.02c	tco1
YPL180W	TCO89
SPCC162.12	tco89
YDR212W	TCP1
YJL052W	TDH1
SPBC32F12.11	tdh1
YJR009C	TDH2
YGR192C	TDH3
YBR223C	TDP1
SPCP31B10.05	tdp1
YOR337W	TEA1
SPCC1223.06	tea1
SPBC1604.20c	tea2
SPAC6G10.02c	tea3
SPBC1706.01	tea4
YBR083W	TEC1
YIL039W	TED1
YPR080W	TEF1
YBR118W	TEF2
YKL081W	TEF4
YBL088C	TEL1
SPCC23B6.03c	tel1
YGR099W	TEL2
YML064C	TEM1
YLR010C	TEN1
YNL128W	TEP1
YJR019C	TES1
YNL253W	TEX1
TF001	TF001
TF002	TF002
TF003	TF003
TF004	TF004
TF005	TF005
TF006	TF006
TF007	TF007
TF008	TF008
TF009	TF009
TF010	TF010
TF011	TF011
TF012	TF012
TF013	TF013
TF014	TF014
TF015	TF015
TF016	TF016
TF017	TF017
TF018	TF018
TF019	TF019
TF020	TF020
TF021	TF021
TF022	TF022
TF023	TF023
TF024	TF024
TF025	TF025
TF026	TF026
TF027	TF027
TF028	TF028
TF029	TF029
TF030	TF030
TF031	TF031
TF032	TF032
TF033	TF033
TF034	TF034
TF035	TF035
TF036	TF036
TF037	TF037
TF038	TF038
TF039	TF039
TF040	TF040
TF041	TF041
TF042	TF042
TF043	TF043
TF044	TF044
TF045	TF045
TF046	TF046
TF047	TF047
TF048	TF048
TF049	TF049
TF050	TF050
TF051	TF051
TF052	TF052
TF053	TF053
TF054	TF054
TF055	TF055
TF056	TF056
TF057	TF057
TF058	TF058
TF059	TF059
TF060	TF060
TF061	TF061
TF062	TF062
TF063	TF063
TF064	TF064
TF065	TF065
TF066	TF066
TF067	TF067
TF068	TF068
TF069	TF069
TF070	TF070
TF071	TF071
TF072	TF072
TF073	TF073
TF074	TF074
TF075	TF075
TF076	TF076
TF077	TF077
TF078	TF078
TF079	TF079
TF080	TF080
TF081	TF081
TF082	TF082
TF083	TF083
TF084	TF084
TF085	TF085
TF086	TF086
TF087	TF087
TF088	TF088
TF089	TF089
TF090	TF090
TF091	TF091
TF092	TF092
TF093	TF093
TF094	TF094
TF095	TF095
TF096	TF096
TF097	TF097
TF098	TF098
TF099	TF099
TF100	TF100
TF101	TF101
TF102	TF102
TF103	TF103
TF104	TF104
TF105	TF105
TF106	TF106
TF107	TF107
TF108	TF108
TF109	TF109
TF110	TF110
TF111	TF111
TF112	TF112
TF113	TF113
TF114	TF114
TF115	TF115
TF116	TF116
TF117	TF117
TF118	TF118
TF119	TF119
TF120	TF120
TF121	TF121
TF122	TF122
TF123	TF123
TF124	TF124
TF125	TF125
TF126	TF126
TF127	TF127
TF128	TF128
TF129	TF129
TF130	TF130
TF131	TF131
TF132	TF132
TF133	TF133
TF134	TF134
TF135	TF135
TF136	TF136
TF137	TF137
TF138	TF138
TF139	TF139
TF140	TF140
TF141	TF141
TF142	TF142
TF143	TF143
TF144	TF144
TF145	TF145
TF146	TF146
TF147	TF147
TF148	TF148
TF149	TF149
TF150	TF150
TF151	TF151
TF152	TF152
TF153	TF153
TF154	TF154
TF155	TF155
TF156	TF156
TF157	TF157
TF158	TF158
TF159	TF159
TF160	TF160
TF161	TF161
TF162	TF162
TF163	TF163
TF164	TF164
TF165	TF165
YKL028W	TFA1
YKR062W	TFA2
YDR311W	TFB1
YPL122C	TFB2
SPBC13G1.13	tfb2
YDR460W	TFB3
YPR056W	TFB4
YDR079C-A	TFB5
YBR123C	TFC1
YAL001C	TFC3
YGR047C	TFC4
YDR362C	TFC6
YOR110W	TFC7
YPL007C	TFC8
YGR186W	TFG1
YGR005C	TFG2
SPAC22H12.02	tfg3
YDL185W	VMA1
YPL234C	VMA11
YLR178C	TFS1
SPAC20H4.03c	tfs1
YKL140W	TGL1
YDR058C	TGL2
YMR313C	TGL3
YKR089C	TGL4
YOR081C	TGL5
YPL157W	TGS1
YGR024C	THG1
YJR156C	THI11
YNL332W	THI12
YDL244W	THI13
YBR240C	THI2
SPBC26H8.01	thi2
YOL055C	THI20
YPL258C	THI21
YPR121W	THI22
YDL080C	THI3
YGR144W	THI4
SPAC23H4.10c	thi4
YFL058W	THI5
SPBP8B7.30c	thi5
YPL214C	THI6
YLR237W	THI7
YOR192C	THI72
YLR004C	THI73
YDR438W	THI74
YOR143C	THI80
SPAC9.10	thi9
YER063W	THO1
YNL139C	THO2
YOL072W	THP1
SPCC965.05c	thp1
YHR167W	THP2
YHR025W	THR1
YCR053W	THR4
YIL078W	THS1
SPAC13C5.03	tht1
SPAC23C4.07	tht2
YIL144W	NDC80
YKR059W	TIF1
YMR260C	TIF11
YJL138C	TIF2
SPBC17G9.09	tif213
YPR163C	TIF3
YMR146C	TIF34
YDR429C	TIF35
SPBC1709.18	tif452
YGR162W	TIF4631
YGL049C	TIF4632
YPR041W	TIF5
SPAC26H5.10c	tif51
SPBC336.10c	tif512
YPR016C	TIF6
SPCC1919.09	tif6
YHR005C-A	TIM10
YDR322C-A	TIM11
SPBC106.05c	tim11
YBR091C	TIM12
YGR181W	TIM13
SPAC17C9.09c	tim13
YJL143W	TIM17
YOR297C	TIM18
YGR033C	TIM21
SPBC1289.09	tim21
YDL217C	TIM22
YNR017W	TIM23
YIL022W	TIM44
YPL063W	TIM50
YJL054W	TIM54
YJR135W-A	TIM8
SPAC13G6.04	tim8
YEL020W-A	TIM9
YBR067C	TIP1
SPAC3C7.12	tip1
YGL145W	TIP20
YPR040W	TIP41
YER011W	TIR1
YOR010C	TIR2
YIL011W	TIR3
YOR009W	TIR4
YLR136C	TIS11
SPAC343.15	tit1
YPR074C	TKL1
YBR117C	TKL2
YDR468C	TLG1
YOL018C	TLG2
SPAC823.05c	tlg2
SPBCPT2R1.08c	tlh2
YLR327C	TMA10
YIL137C	TMA108
YOR252W	TMA16
YDL110C	TMA17
YKL056C	TMA19
YER007C-A	TMA20
YJR014W	TMA22
YMR269W	TMA23
YOR091W	TMA46
YDR117C	TMA64
YLR262C-A	TMA7
YER113C	TMN3
YDR105C	TMS1
SPBC1773.05c	tms1
YER175C	TMT1
YGR260W	TNA1
YOR194C	TOA1
YKL058W	TOA2
SPBP18G5.03	toc1
YBL054W	TOD6
YNL273W	TOF1
YKR010C	TOF2
YJL093C	TOK1
YDR457W	TOM1
YGR082W	TOM20
YNL131W	TOM22
YMR203W	TOM40
YPR133W-A	TOM5
YOR045W	TOM6
YNL070W	TOM7
SPBC27B12.10c	tom7
YNL121C	TOM70
SPAC6B12.12	tom70
YHR117W	TOM71
YOL006C	TOP1
SPBC1703.14c	top1
YNL088W	TOP2
SPBC1A4.03c	top2
YLR234W	TOP3
YJR066W	TOR1
SPBC30D10.10c	tor1
YKL203C	TOR2
YBR162C	TOS1
YGR221C	TOS2
YGL179C	TOS3
YLR183C	TOS4
YNL300W	TOS6
YGL096W	TOS8
YER049W	TPA1
YGR096W	TPC1
YAL016W	TPD3
YDR050C	TPI1
SPCC24B10.21	tpi1
YJL164C	TPK1
YPL203W	TPK2
YKL166C	TPK3
YNL079C	TPM1
YIL138C	TPM2
YGL186C	TPN1
YLL028W	TPO1
YGR138C	TPO2
YPR156C	TPO3
YOR273C	TPO4
YKL174C	TPO5
YMR156C	TPP1
SPAC19G12.15c	tpp1
SPAP8A3.12c	tpp2
SPAC27D7.14c	tpr1
YBR126C	TPS1
SPAC328.03	tps1
YDR074W	TPS2
SPAC3G6.09c	tps2
YMR261C	TPS3
YOL102C	TPT1
YHR099W	TRA1
SPBP16F5.03c	tra1
YPL176C	TRE1
YOR256C	TRE2
YNL299W	TRF5
YMR233W	TRI1
YJL129C	TRK1
SPAC3F10.02c	trk1
YKR050W	TRK2
SPAC1639.02c	trk2
YJL087C	TRL1
YDR120C	TRM1
SPBC25D12.05	trm1
YOL093W	TRM10
SPAC6B12.09	trm10
YOL124C	TRM11
SPBC16D10.02	trm11
YNR046W	TRM112
SPAC31A2.02	trm112
YML005W	TRM12
SPAC4G8.06c	trm12
YOL125W	TRM13
SPAC1805.03c	trm13
YKR056W	TRM2
YDL112W	TRM3
YPL030W	TRM44
YHR070W	TRM5
SPAPB18E9.01	trm5
YBR061C	TRM7
YDL201W	TRM8
SPCPB16A4.04c	trm8
YDR165W	TRM82
YML014W	TRM9
SPAC13D6.03c	trm9
YDR007W	TRP1
YER090W	TRP2
YKL211C	TRP3
YDR354W	TRP4
YGL026C	TRP5
YDR353W	TRR1
YHR106W	TRR2
YDR407C	TRS120
YMR218C	TRS130
SPCC285.14	trs130
YBR254C	TRS20
YDR246W	TRS23
YDR472W	TRS31
YOR115C	TRS33
SPBC29A3.14c	trt1
YLR043C	TRX1
YGR209C	TRX2
SPBC12D12.07c	trx2
YCR083W	TRX3
YKR079C	TRZ1
YML028W	TSA1
YDR453C	TSA2
SPAC22F3.13	tsc1
YBR265W	TSC10
YER093C	TSC11
YDL015C	TSC13
SPAC630.13c	tsc2
YBR058C-A	TSC3
SPBC800.07c	tsf1
YML100W	TSL1
SPAC30.03c	tsn1
YDL060W	TSR1
YLR435W	TSR2
YOR006C	TSR3
YOL022C	TSR4
YKL033W	TTI1
YJR136C	TTI2
SPBC1539.04	tts1
YML085C	TUB1
YFL037W	TUB2
YML124C	TUB3
YLR212C	TUB4
YOR187W	TUF1
YKL034W	TUL1
YOR251C	TUM1
YCR084C	TUP1
SPAC630.14c	tup12
YLR425W	TUS1
YDR100W	TVP15
YMR071C	TVP18
YDR084C	TVP23
SPBC2A9.05c	tvp23
YKR088C	TVP38
YGR080W	TWF1
SPCC126.06	twf1
YOR344C	TYE7
YBR166C	TYR1
YGR185C	TYS1
YPL207W	TYW1
YGL050W	TYW3
YOR295W	UAF30
SPBC1289.08	uap1
YKL210W	UBA1
YDR390C	UBA2
YPR066W	UBA3
YHR111W	UBA4
YDR177W	UBC1
SPBC2D10.20	ubc1
YOR339C	UBC11
YLR306W	UBC12
SPCC777.10c	ubc12
YDR092W	UBC13
SPAC11E3.04c	ubc13
SPAC1250.03	ubc14
SPBC1105.09	ubc15
SPBC1198.09	ubc16
YBR082C	UBC4
YDR059C	UBC5
YER100W	UBC6
SPAC10F6.05c	ubc6
YEL012W	UBC8
YDL064W	UBC9
SPAC11G7.04	ubi1
SPAC6G10.11c	ubi3
YLL039C	UBI4
YDL122W	UBP1
YNL186W	UBP10
YKR098C	UBP11
SPBC19C2.04c	ubp11
YJL197W	UBP12
SPCC1494.05c	ubp12
YBL067C	UBP13
SPAC22G7.04	ubp13
YBR058C	UBP14
SPBC6B1.06c	ubp14
YMR304W	UBP15
YPL072W	UBP16
SPCC1682.12c	ubp16
YOR124C	UBP2
SPAC328.06	ubp2
YER151C	UBP3
SPBP8B7.21	ubp3
SPBC18H10.08c	ubp4
YER144C	UBP5
SPCC188.08c	ubp5
YFR010W	UBP6
SPAC6G9.08	ubp6
YIL156W	UBP7
SPAC23G3.08c	ubp7
YMR223W	UBP8
SPAC13A11.04c	ubp8
YER098W	UBP9
SPBC1703.12	ubp9
YGR184C	UBR1
SPBC19C7.02	ubr1
SPAC15A10.11	ubr11
YLR024C	UBR2
YBR165W	UBS1
SPAC2C4.15c	ubx2
YDL091C	UBX3
YMR067C	UBX4
SPBC21C3.11	ubx4
YDR330W	UBX5
YJL048C	UBX6
YBR273C	UBX7
SPAC27F1.03c	uch1
SPBC409.06	uch2
SPCC895.09c	ucp12
SPAC3F10.13	ucp6
SPBC83.01	ucp8
SPBC27.04	uds1
SPAC1805.12c	uep1
YGR048W	UFD1
YDL190C	UFD2
SPAC20H4.10	ufd2
YKL010C	UFD4
YOR075W	UFE1
YML088W	UFO1
YGR019W	UGA1
SPAC19D5.07	uga1
YBR006W	UGA2
YDL170W	UGA3
YDL210W	UGA4
SPBC365.14c	uge1
YDR470C	UGO1
YKL035W	UGP1
YDL169C	UGX2
YAR027W	UIP3
YPL186C	UIP4
YKR044W	UIP5
YPL003W	ULA1
YFR026C	ULI1
YPL020C	ULP1
SPBC19G7.09	ulp1
YIL031W	ULP2
SPAC17A5.07c	ulp2
YPL139C	UME1
YDR207C	UME6
YBR173C	UMP1
SPCC14G10.03c	ump1
YML021C	UNG1
SPCC1183.06	ung1
YDR213W	UPC2
SPAC16C9.06c	upf1
YGR072W	UPF3
SPAC13G7.03	upf3
YLR193C	UPS1
YLR168C	UPS2
YDR185C	UPS3
YKL216W	URA1
SPAC22G7.06c	ura1
YMR271C	URA10
YJL130C	URA2
YEL021W	URA3
SPAC57A10.12c	ura3
YLR420W	URA4
YML106W	URA5
SPBC725.15	ura5
YKL024C	URA6
YBL039C	URA7
YJR103W	URA8
YKL014C	URB1
YJR041C	URB2
YDR520C	URC2
YNL229C	URE2
SPAC1952.11c	ure2
SPAC1002.19	urg1
SPAC1002.17c	urg2
SPAC1002.18	urg3
YDR400W	URH1
YNR012W	URK1
YIL008W	URM1
YPR152C	URN1
YML029W	USA1
YGL098W	USE1
YDL058W	USO1
SPBC4B4.07c	usp102
YKR042W	UTH1
YJL109C	UTP10
YKL099C	UTP11
YLR222C	UTP13
YML093W	UTP14
YMR093W	UTP15
YJL069C	UTP18
YBL004W	UTP20
SPBC56F2.04	utp20
YLR409C	UTP21
YGR090W	UTP22
YOR004W	UTP23
YKR060W	UTP30
YDR324C	UTP4
YDR398W	UTP5
YDR449C	UTP6
YER082C	UTP7
YGR128C	UTP8
YHR196W	UTP9
YJR049C	UTR1
YEL040W	UTR2
YEL038W	UTR4
YEL035C	UTR5
SPBC19C7.09c	uve1
SPBC16E9.06c	uvi31
YEL005C	VAB2
YLR386W	VAC14
YCL063W	VAC17
YNL054W	VAC7
SPBP8B7.13	vac7
YEL013W	VAC8
YOR068C	VAM10
YOR106W	VAM3
YDL077C	VAM6
YGL212W	VAM7
YML115C	VAN1
YGR094W	VAS1
SPAP27G11.06c	vas2
YMR088C	VBA1
YBR293W	VBA2
YCL069W	VBA3
YDR119W	VBA4
YKR105C	VBA5
YDL128W	VCX1
YGL258W	VEL1
SPCC550.14	vgl1
YIL056W	VHR1
YDR247W	VHS1
YIL135C	VHS2
